File: ul3   18.02.20  02:59:11
Comment: ul3
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       7.060        1195.740                   7.060         109.880            
       7.065        1221.290                   7.065          97.150            
       7.070        1241.730                   7.070          74.370            
       7.075        1257.060                   7.075          64.990            
       7.080        1277.500                   7.080          24.790            
       7.085        1272.390                   7.085           4.690            
       7.090        1277.500                   7.090           0.000            
       7.095        1272.390                   7.095           0.000            
       7.100        1262.170                   7.100           0.000            
       7.105        1246.840                   7.105           0.000            
       7.110        1241.730                   7.110           0.000            
       7.115        1226.400                   7.115           0.000            
       7.120        1216.180                   7.120           0.000            
       7.125        1212.500                   7.125           0.000            
       7.130        1183.400                   7.130           0.000            
       7.135        1178.550                   7.135           0.000            
       7.140        1168.850                   7.140           0.000            
       7.145        1159.150                   7.145           0.000            
       7.150        1139.750                   7.150           0.000            
       7.155        1120.350                   7.155           0.000            
       7.160        1115.500                   7.160           0.000            
       7.165        1100.950                   7.165           0.000            
       7.170        1076.700                   7.170           0.000            
       7.175        1067.000                   7.175           0.000            
       7.180        1042.750                   7.180           0.000            
       7.185        1028.200                   7.185           0.000            
       7.190        1008.800                   7.190           0.000            
       7.195         989.400                   7.195           0.000            
       7.200         980.000                   7.200           0.000            
       7.205         948.640                   7.205           0.000            
       7.210         932.960                   7.210           0.000            
       7.215         921.200                   7.215           0.000            
       7.220         909.440                   7.220           0.000            
       7.225         889.840                   7.225           0.000            
       7.230         882.000                   7.230           0.000            
       7.235         874.160                   7.235           0.000            
       7.240         862.400                   7.240           0.000            
       7.245         862.400                   7.245           0.000            
       7.250         866.320                   7.250           0.000            
       7.255         882.000                   7.255           0.000            
       7.260         874.160                   7.260           0.000            
       7.265         882.000                   7.265           0.000            
       7.270         889.840                   7.270           0.000            
       7.275         898.560                   7.275           0.000            
       7.280         894.720                   7.280           0.000            
       7.285         906.240                   7.285           0.000            
       7.290         910.080                   7.290           0.000            
       7.295         917.760                   7.295           0.000            
       7.300         929.280                   7.300           0.000            
       7.305         925.440                   7.305           0.000            
       7.310         933.120                   7.310           0.000            
       7.315         940.800                   7.315           0.000            
       7.320         944.640                   7.320           0.000            
       7.325         952.320                   7.325           0.000            
       7.330         948.480                   7.330           0.000            
       7.335         952.320                   7.335           0.000            
       7.340         960.000                   7.340           0.000            
       7.345         960.000                   7.345           0.000            
       7.350         966.410                   7.350           0.000            
       7.355         966.410                   7.355           0.000            
       7.360         966.410                   7.360           0.000            
       7.365         966.410                   7.365           0.000            
       7.370         974.430                   7.370           0.000            
       7.375         974.430                   7.375           0.000            
       7.380         978.440                   7.380           0.000            
       7.385         986.460                   7.385           0.000            
       7.390         990.470                   7.390           0.000            
       7.395         994.480                   7.395           0.000            
       7.400         994.480                   7.400           0.000            
       7.405        1002.500                   7.405           0.000            
       7.410         994.480                   7.410           0.000            
       7.415         998.490                   7.415           0.000            
       7.420         994.480                   7.420           0.000            
************.***    ********.**                7.425           0.000            
************.***    ********.**                7.430           0.000            
************.***    ********.**                7.435           0.000            
************.***    ********.**                7.440           0.000            
************.***    ********.**                7.445           0.000            
************.***    ********.**                7.450           0.000            
************.***    ********.**                7.455           0.000            
************.***    ********.**                7.460           0.000            
************.***    ********.**                7.465           0.000            
************.***    ********.**                7.470           0.000            
************.***    ********.**                7.475           0.000            
************.***    ********.**                7.480           0.000            
************.***    ********.**                7.485           0.000            
************.***    ********.**                7.490           0.000            
************.***    ********.**                7.495           0.000            
************.***    ********.**                7.500           0.000            
************.***    ********.**                7.505           0.000            
************.***    ********.**                7.510           0.000            
************.***    ********.**                7.515           0.000            
************.***    ********.**                7.520           0.000            
************.***    ********.**                7.525           0.000            
************.***    ********.**                7.530           0.000            
************.***    ********.**                7.535           0.000            
************.***    ********.**                7.540           0.000            
************.***    ********.**                7.545           0.000            
************.***    ********.**                7.550           0.000            
************.***    ********.**                7.555           0.000            
************.***    ********.**                7.560           5.000            
************.***    ********.**                7.565           0.000            
************.***    ********.**                7.570           0.000            
************.***    ********.**                7.575           5.000            
************.***    ********.**                7.580           0.000            
************.***    ********.**                7.585           0.000            
************.***    ********.**                7.590           2.500            
************.***    ********.**                7.595           0.000            
************.***    ********.**                7.600           0.000            
************.***    ********.**                7.605           0.000            
************.***    ********.**                7.610           0.000            
************.***    ********.**                7.615           0.000            
************.***    ********.**                7.620           5.000            
************.***    ********.**                7.625           0.000            
************.***    ********.**                7.630           0.000            
************.***    ********.**                7.635           0.000            
************.***    ********.**                7.640           0.000            
************.***    ********.**                7.645           0.000            
