File: ul2   18.02.20  02:58:50
Comment: ul2
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       7.070           0.000                   7.070        1058.960            
       7.075           0.000                   7.075        1054.620            
       7.080           0.000                   7.080        1050.280            
       7.085           0.000                   7.085        1045.940            
       7.090           0.000                   7.090        1037.260            
       7.095           0.000                   7.095        1028.580            
       7.100           0.000                   7.100        1028.580            
       7.105           0.000                   7.105        1028.580            
       7.110           0.000                   7.110        1015.560            
       7.115           0.000                   7.115        1019.900            
       7.120           0.000                   7.120        1011.220            
       7.125           0.000                   7.125        1017.500            
       7.130           0.000                   7.130        1001.220            
       7.135           0.000                   7.135        1001.220            
       7.140           0.000                   7.140         993.080            
       7.145           0.000                   7.145         989.010            
       7.150           0.000                   7.150         997.150            
       7.155           0.000                   7.155         984.940            
       7.160           0.000                   7.160         984.940            
       7.165           0.000                   7.165         984.940            
       7.170           0.000                   7.170         984.940            
       7.175           0.000                   7.175         976.800            
       7.180           0.000                   7.180         976.800            
       7.185           0.000                   7.185         976.800            
       7.190           0.000                   7.190         976.800            
       7.195           0.000                   7.195         976.800            
       7.200           0.000                   7.200         978.570            
       7.205           0.000                   7.205         974.640            
       7.210           0.000                   7.210         982.500            
       7.215           0.000                   7.215         978.570            
       7.220           0.000                   7.220         982.500            
       7.225           0.000                   7.225         978.570            
       7.230           0.000                   7.230         974.640            
       7.235           0.000                   7.235         974.640            
       7.240           0.000                   7.240         970.710            
       7.245           0.000                   7.245         962.850            
       7.250           0.000                   7.250         954.990            
       7.255           0.000                   7.255         951.060            
       7.260           0.000                   7.260         947.130            
       7.265           0.000                   7.265         939.270            
       7.270           0.000                   7.270         935.340            
       7.275           0.000                   7.275         935.000            
       7.280           0.000                   7.280         923.780            
       7.285           0.000                   7.285         912.560            
       7.290           0.000                   7.290         912.560            
       7.295           0.000                   7.295         908.820            
       7.300           0.000                   7.300         901.340            
       7.305           0.000                   7.305         897.600            
       7.310           0.000                   7.310         893.860            
       7.315           0.000                   7.315         886.380            
       7.320           0.000                   7.320         867.680            
       7.325           7.200                   7.325         867.680            
       7.330          30.000                   7.330         856.460            
       7.335          57.200                   7.335         841.500            
       7.340          72.400                   7.340         830.280            
       7.345         100.000                   7.345         826.540            
       7.350         133.650                   7.350         812.500            
       7.355         143.370                   7.355         789.750            
       7.360         174.960                   7.360         773.500            
       7.365         206.550                   7.365         763.750            
       7.370         230.850                   7.370         737.750            
       7.375         264.870                   7.375         734.500            
       7.380         296.460                   7.380         702.000            
       7.385         330.480                   7.385         682.500            
       7.390         364.500                   7.390         666.250            
       7.395         405.810                   7.395         650.000            
       7.400         444.690                   7.400         630.500            
       7.405         483.570                   7.405         614.250            
       7.410         524.880                   7.410         591.500            
       7.415         563.760                   7.415         572.000            
       7.420         607.500                   7.420         552.500            
       7.425         648.830                   7.425         532.500            
       7.430         693.160                   7.430         506.940            
       7.435         705.250                   7.435         485.640            
       7.440         737.490                   7.440         468.600            
       7.445         761.670                   7.445         443.040            
       7.450         789.880                   7.450         419.610            
       7.455         814.060                   7.455         398.310            
       7.460         834.210                   7.460         379.140            
       7.465         858.390                   7.465         364.230            
       7.470         878.540                   7.470         338.670            
       7.475         906.750                   7.475         319.500            
       7.480         934.960                   7.480         296.070            
       7.485         959.140                   7.485         281.160            
       7.490         979.290                   7.490         251.340            
       7.495        1007.500                   7.495         236.430            
       7.500        1041.180                   7.500         215.000            
       7.505        1059.940                   7.505         199.520            
       7.510        1078.700                   7.510         179.740            
       7.515        1097.460                   7.515         159.960            
       7.520        1120.910                   7.520         139.320            
       7.525        1130.290                   7.525         119.540            
       7.530        1144.360                   7.530         102.340            
       7.535        1153.740                   7.535          81.700            
       7.540        1163.120                   7.540          59.340            
       7.545        1163.120                   7.545          24.940            
       7.550        1167.810                   7.550           9.460            
       7.555        1172.500                   7.555           1.720            
       7.560        1163.120                   7.560           0.000            
       7.565        1163.120                   7.565           0.000            
       7.570        1163.120                   7.570           0.000            
       7.575        1160.000                   7.575           0.000            
       7.580        1146.080                   7.580           0.000            
       7.585        1141.440                   7.585           0.000            
       7.590        1132.160                   7.590           0.000            
       7.595        1122.880                   7.595           0.000            
       7.600        1108.960                   7.600           0.000            
       7.605        1099.680                   7.605           0.000            
       7.610        1090.400                   7.610           0.000            
       7.615        1081.120                   7.615           0.000            
       7.620        1071.840                   7.620           0.000            
       7.625        1062.560                   7.625           0.000            
       7.630        1053.280                   7.630           0.000            
       7.635        1039.360                   7.635           0.000            
       7.640        1034.720                   7.640           0.000            
       7.645        1030.080                   7.645           0.000            
       7.650        1020.000                   7.650           0.000            
       7.655        1007.760                   7.655           0.000            
       7.660        1003.680                   7.660           0.000            
       7.665         999.600                   7.665           0.000            
       7.670         995.520                   7.670           0.000            
       7.675         987.360                   7.675           0.000            
       7.680         991.440                   7.680           0.000            
       7.685         983.280                   7.685           0.000            
       7.690         979.200                   7.690           0.000            
       7.695         975.120                   7.695           0.000            
       7.700         979.200                   7.700           0.000            
       7.705         971.040                   7.705           0.000            
       7.710         971.040                   7.710           0.000            
       7.715         966.960                   7.715           0.000            
       7.720         962.880                   7.720           0.000            
       7.725         970.000                   7.725           0.000            
       7.730         954.480                   7.730           0.000            
       7.735         958.360                   7.735           0.000            
       7.740         954.480                   7.740           0.000            
       7.745         946.720                   7.745           0.000            
       7.750         938.960                   7.750           0.000            
       7.755         942.840                   7.755           0.000            
       7.760         946.720                   7.760           0.000            
       7.765         935.080                   7.765           0.000            
       7.770         938.960                   7.770           0.000            
       7.775         935.080                   7.775           0.000            
       7.780         938.960                   7.780           0.000            
       7.785         942.840                   7.785           0.000            
       7.790         938.960                   7.790           0.000            
       7.795         946.720                   7.795           0.000            
       7.800         951.950                   7.800           0.000            
       7.805         944.050                   7.805           0.000            
       7.810         951.950                   7.810           0.000            
       7.815         951.950                   7.815           0.000            
       7.820         951.950                   7.820           0.000            
       7.825         959.850                   7.825           0.000            
       7.830         955.900                   7.830           0.000            
       7.835         963.800                   7.835           0.000            
       7.840         975.650                   7.840           0.000            
       7.845         971.700                   7.845           0.000            
       7.850         975.650                   7.850           0.000            
       7.855         979.600                   7.855           0.000            
       7.860         983.550                   7.860           0.000            
       7.865         987.500                   7.865           0.000            
       7.870         983.550                   7.870           0.000            
       7.875         992.500                   7.875           0.000            
       7.880         976.620                   7.880           0.000            
       7.885         984.560                   7.885           0.000            
       7.890         976.620                   7.890           0.000            
       7.895         980.590                   7.895           0.000            
       7.900         976.620                   7.900           0.000            
       7.905         976.620                   7.905           0.000            
       7.910         968.680                   7.910           0.000            
       7.915         968.680                   7.915           0.000            
       7.920         964.710                   7.920           0.000            
       7.925         960.740                   7.925           0.000            
       7.930         956.770                   7.930           0.000            
       7.935         948.830                   7.935           0.000            
       7.940         948.830                   7.940           0.000            
       7.945         936.920                   7.945           0.000            
       7.950         945.000                   7.950           0.000            
       7.955         922.320                   7.955           0.000            
       7.960         922.320                   7.960           0.000            
       7.965         914.760                   7.965           0.000            
       7.970         907.200                   7.970           0.000            
       7.975         907.200                   7.975           0.000            
       7.980         899.640                   7.980           0.000            
       7.985         892.080                   7.985           0.000            
       7.990         895.860                   7.990           0.000            
       7.995         892.080                   7.995           0.000            
       8.000         888.300                   8.000           0.000            
       8.005         884.520                   8.005           0.000            
       8.010         884.520                   8.010           0.000            
       8.015         880.740                   8.015           0.000            
       8.020         876.960                   8.020           0.000            
       8.025         882.500                   8.025          26.000            
       8.030         864.850                   8.030          39.000            
       8.035         847.200                   8.035          57.200            
       8.040         840.140                   8.040          85.800            
       8.045         822.490                   8.045         143.000            
       8.050         801.310                   8.050         210.600            
       8.055         780.130                   8.055         273.000            
       8.060         751.890                   8.060         325.000            
       8.065         716.590                   8.065         356.200            
       8.070         691.880                   8.070         405.600            
       8.075         649.520                   8.075         449.800            
       8.080         617.750                   8.080         512.200            
       8.085         568.330                   8.085         559.000            
       8.090         533.030                   8.090         611.000            
       8.095         476.550                   8.095         650.000            
       8.100         450.000                   8.100         696.960            
       8.105         401.400                   8.105         735.680            
       8.110         360.000                   8.110         774.400            
       8.115         315.000                   8.115         813.120            
       8.120         273.600                   8.120         856.680            
       8.125         241.200                   8.125         890.560            
       8.130         203.400                   8.130         934.120            
       8.135         176.400                   8.135         963.160            
       8.140         142.200                   8.140        1006.720            
       8.145         111.600                   8.145        1040.600            
       8.150          91.800                   8.150        1074.480            
       8.155          81.000                   8.155        1103.520            
       8.160          55.800                   8.160        1147.080            
       8.165          21.600                   8.165        1176.120            
       8.170           7.200                   8.170        1210.000            
       8.175           7.500                   8.175        1248.050            
       8.180           0.000                   8.180        1275.300            
       8.185           0.000                   8.185        1308.000            
       8.190           0.000                   8.190        1329.800            
       8.195           0.000                   8.195        1346.150            
       8.200           0.000                   8.200        1357.050            
       8.205           0.000                   8.205        1362.500            
       8.210           0.000                   8.210        1362.500            
       8.215           0.000                   8.215        1357.050            
       8.220           0.000                   8.220        1335.250            
       8.225           0.000                   8.225        1318.900            
       8.230           0.000                   8.230        1297.100            
       8.235           0.000                   8.235        1286.200            
       8.240           0.000                   8.240        1248.050            
       8.245           0.000                   8.245        1231.700            
       8.250           0.000                   8.250        1205.000            
       8.255           0.000                   8.255        1176.080            
       8.260           0.000                   8.260        1142.340            
       8.265           0.000                   8.265        1108.600            
       8.270           0.000                   8.270        1079.680            
       8.275           0.000                   8.275        1060.400            
       8.280           0.000                   8.280        1036.300            
       8.285           0.000                   8.285        1017.020            
       8.290           0.000                   8.290        1002.560            
       8.295           0.000                   8.295         983.280            
       8.300           0.000                   8.300         968.820            
       8.305           0.000                   8.305         964.000            
       8.310           0.000                   8.310         954.360            
       8.315           0.000                   8.315         939.900            
       8.320           0.000                   8.320         930.260            
       8.325           0.000                   8.325         926.670            
       8.330           0.000                   8.330         907.120            
       8.335           0.000                   8.335         907.120            
       8.340           0.000                   8.340         899.300            
       8.345           0.000                   8.345         907.120            
       8.350           0.000                   8.350         903.210            
       8.355           0.000                   8.355         907.120            
       8.360           0.000                   8.360         914.940            
       8.365           0.000                   8.365         918.850            
       8.370           0.000                   8.370         926.670            
       8.375           0.000                   8.375         934.490            
       8.380           0.000                   8.380         946.220            
       8.385           0.000                   8.385         954.040            
       8.390           0.000                   8.390         965.770            
       8.395           0.000                   8.395         977.500            
       8.400           0.000                   8.400         988.840            
       8.405           0.000                   8.405         993.030            
       8.410           0.000                   8.410         997.220            
       8.415           0.000                   8.415        1005.600            
       8.420           0.000                   8.420        1018.170            
       8.425           0.000                   8.425        1022.360            
       8.430           0.000                   8.430        1022.360            
       8.435           0.000                   8.435        1026.550            
       8.440           0.000                   8.440        1039.120            
       8.445           0.000                   8.445        1034.930            
       8.450           0.000                   8.450        1034.930            
       8.455           0.000                   8.455        1047.500            
       8.460           0.000                   8.460        1043.310            
       8.465           0.000                   8.465        1039.120            
       8.470           0.000                   8.470        1039.120            
       8.475           0.000                   8.475        1047.500            
       8.480           0.000                   8.480        1039.120            
       8.485           0.000                   8.485        1039.120            
       8.490           0.000                   8.490        1034.930            
       8.495           0.000                   8.495        1026.550            
       8.500           0.000                   8.500        1022.360            
       8.505           0.000                   8.505        1022.360            
       8.510           0.000                   8.510        1013.980            
       8.515           0.000                   8.515        1009.790            
       8.520           0.000                   8.520        1009.790            
       8.525           0.000                   8.525        1009.790            
       8.530           0.000                   8.530         997.220            
       8.535           0.000                   8.535         988.840            
       8.540           0.000                   8.540         988.840            
       8.545           0.000                   8.545         988.840            
       8.550           0.000                   8.550         997.500            
       8.555           0.000                   8.555         981.540            
       8.560           0.000                   8.560         981.540            
       8.565           0.000                   8.565         977.550            
       8.570           0.000                   8.570         973.560            
       8.575           0.000                   8.575         973.560            
       8.580           0.000                   8.580         977.550            
       8.585           0.000                   8.585         973.560            
       8.590           0.000                   8.590         969.570            
       8.595           0.000                   8.595         981.540            
       8.600           0.000                   8.600         977.550            
       8.605           0.000                   8.605         981.540            
       8.610           0.000                   8.610         989.520            
       8.615           0.000                   8.615         985.530            
       8.620           0.000                   8.620         985.530            
       8.625           0.000                   8.625         998.490            
       8.630           0.000                   8.630         994.480            
       8.635           0.000                   8.635        1002.500            
       8.640           0.000                   8.640         998.490            
       8.645           0.000                   8.645        1002.500            
       8.650           0.000                   8.650         994.480            
       8.655           0.000                   8.655         998.490            
       8.660           0.000                   8.660         998.490            
       8.665           0.000                   8.665         994.480            
       8.670           0.000                   8.670         998.490            
       8.675           0.000                   8.675         998.490            
       8.680           0.000                   8.680         994.480            
       8.685           0.000                   8.685         990.470            
       8.690           0.000                   8.690         990.470            
       8.695           0.000                   8.695         990.470            
       8.700           0.000                   8.700        1001.220            
       8.705           0.000                   8.705         997.150            
       8.710           0.000                   8.710         997.150            
       8.715           0.000                   8.715        1001.220            
       8.720           0.000                   8.720        1001.220            
       8.725           0.000                   8.725        1001.220            
       8.730           0.000                   8.730        1005.290            
       8.735           0.000                   8.735        1009.360            
       8.740           0.000                   8.740        1009.360            
       8.745           0.000                   8.745        1009.360            
       8.750           0.000                   8.750        1009.360            
       8.755           0.000                   8.755        1009.360            
       8.760           0.000                   8.760        1017.500            
       8.765           0.000                   8.765        1013.430            
       8.770           0.000                   8.770        1013.430            
       8.775           0.000                   8.775        1020.000            
       8.780           0.000                   8.780        1011.840            
       8.785           0.000                   8.785        1011.840            
       8.790           0.000                   8.790        1011.840            
       8.795           0.000                   8.795        1011.840            
       8.800           0.000                   8.800        1003.680            
       8.805           0.000                   8.805        1011.840            
       8.810           0.000                   8.810        1007.760            
       8.815           0.000                   8.815        1003.680            
       8.820           0.000                   8.820        1003.680            
       8.825           0.000                   8.825         999.600            
       8.830           0.000                   8.830         995.520            
       8.835           0.000                   8.835         991.440            
       8.840           0.000                   8.840         991.440            
       8.845           0.000                   8.845         995.520            
       8.850           0.000                   8.850         992.500            
       8.855           0.000                   8.855         984.560            
       8.860           0.000                   8.860         980.590            
       8.865           0.000                   8.865         976.620            
       8.870           0.000                   8.870         968.680            
       8.875           0.000                   8.875         964.710            
       8.880           0.000                   8.880         964.710            
       8.885           0.000                   8.885         964.710            
       8.890           0.000                   8.890         956.770            
       8.895           0.000                   8.895         952.800            
       8.900           0.000                   8.900         956.770            
       8.905           0.000                   8.905         944.860            
       8.910           0.000                   8.910         944.860            
       8.915           0.000                   8.915         936.920            
       8.920           0.000                   8.920         940.890            
       8.925           0.000                   8.925         942.500            
       8.930           0.000                   8.930         934.960            
       8.935           0.000                   8.935         938.730            
       8.940           0.000                   8.940         927.420            
       8.945           0.000                   8.945         927.420            
       8.950           0.000                   8.950         919.880            
       8.955           0.000                   8.955         919.880            
       8.960           0.000                   8.960         912.340            
       8.965           0.000                   8.965         904.800            
       8.970           0.000                   8.970         908.570            
       8.975           0.000                   8.975         904.800            
       8.980           0.000                   8.980         897.260            
       8.985           0.000                   8.985         897.260            
       8.990           0.000                   8.990         889.720            
       8.995           7.500                   8.995         882.180            
       9.000          21.700                   9.000         882.500            
       9.005          24.800                   9.005         868.380            
       9.010          62.000                   9.010         850.730            
       9.015          96.100                   9.015         843.670            
       9.020         142.600                   9.020         829.550            
       9.025         201.500                   9.025         826.020            
       9.030         248.000                   9.030         804.840            
       9.035         300.700                   9.035         783.660            
       9.040         359.600                   9.040         762.480            
       9.045         430.900                   9.045         741.300            
       9.050         492.900                   9.050         716.590            
       9.055         554.900                   9.055         691.880            
       9.060         623.100                   9.060         667.170            
       9.065         700.600                   9.065         631.870            
       9.070         775.000                   9.070         596.570            
       9.075         848.980                   9.075         572.500            
       9.080         894.380                   9.080         531.280            
       9.085         939.780                   9.085         496.930            
       9.090         980.640                   9.090         451.130            
       9.095        1012.420                   9.095         425.940            
       9.100        1044.200                   9.100         396.170            
       9.105        1071.440                   9.105         364.110            
       9.110        1089.600                   9.110         334.340            
       9.115        1103.220                   9.115         306.860            
       9.120        1112.300                   9.120         279.380            
       9.125        1125.920                   9.125         242.740            
       9.130        1135.000                   9.130         224.420            
       9.135        1135.000                   9.135         196.940            
       9.140        1135.000                   9.140         171.750            
       9.145        1135.000                   9.145         144.270            
       9.150        1130.000                   9.150         130.000            
       9.155        1116.440                   9.155         107.120            
       9.160        1102.880                   9.160          84.760            
       9.165        1102.880                   9.165          72.280            
       9.170        1093.840                   9.170          29.640            
       9.175        1080.280                   9.175          22.360            
       9.180        1080.280                   9.180          17.160            
       9.185        1062.200                   9.185           7.280            
       9.190        1048.640                   9.190           0.000            
       9.195        1048.640                   9.195           0.000            
       9.200        1044.120                   9.200           0.000            
       9.205        1035.080                   9.205           0.000            
       9.210        1030.560                   9.210           0.000            
       9.215        1026.040                   9.215           0.000            
       9.220        1021.520                   9.220           0.000            
       9.225        1025.000                   9.225           0.000            
       9.230        1008.600                   9.230           0.000            
       9.235        1020.900                   9.235           0.000            
       9.240        1008.600                   9.240           0.000            
       9.245        1008.600                   9.245           0.000            
       9.250        1008.600                   9.250           0.000            
       9.255        1004.500                   9.255           0.000            
       9.260        1004.500                   9.260           0.000            
       9.265        1008.600                   9.265           0.000            
       9.270        1008.600                   9.270           0.000            
       9.275        1004.500                   9.275           0.000            
       9.280        1004.500                   9.280           0.000            
       9.285        1004.500                   9.285           0.000            
       9.290         996.300                   9.290           0.000            
       9.295        1000.400                   9.295           0.000            
       9.300        1001.920                   9.300           0.000            
       9.305         993.840                   9.305           0.000            
       9.310         989.800                   9.310           0.000            
       9.315         989.800                   9.315           0.000            
       9.320         989.800                   9.320           0.000            
       9.325         989.800                   9.325           0.000            
       9.330         989.800                   9.330           0.000            
       9.335         993.840                   9.335           0.000            
       9.340         993.840                   9.340           0.000            
       9.345         993.840                   9.345           0.000            
       9.350        1005.960                   9.350           5.000            
       9.355        1010.000                   9.355           0.000            
       9.360        1005.960                   9.360           0.000            
       9.365        1001.920                   9.365          10.000            
       9.370        1010.000                   9.370           0.000            
       9.375        1009.360                   9.375           7.500            
       9.380        1001.220                   9.380           0.000            
       9.385        1001.220                   9.385           0.000            
       9.390         989.010                   9.390           0.000            
       9.395        1001.220                   9.395           4.980            
       9.400        1001.220                   9.400           0.000            
       9.405        1001.220                   9.405           0.000            
       9.410        1001.220                   9.410           0.000            
       9.415        1001.220                   9.415           0.000            
       9.420        1009.360                   9.420           0.000            
       9.425        1001.220                   9.425           4.980            
       9.430        1005.290                   9.430           0.000            
       9.435        1001.220                   9.435           0.000            
       9.440        1005.290                   9.440           0.000            
       9.445        1017.500                   9.445           2.490            
************.***    ********.**                9.450           5.000            
************.***    ********.**                9.455           0.000            
************.***    ********.**                9.460           0.000            
************.***    ********.**                9.465           0.000            
************.***    ********.**                9.470           0.000            
************.***    ********.**                9.475           0.000            
************.***    ********.**                9.480           0.000            
************.***    ********.**                9.485           0.000            
************.***    ********.**                9.490           0.000            
************.***    ********.**                9.495           0.000            
************.***    ********.**                9.500           0.000            
************.***    ********.**                9.505           0.000            
************.***    ********.**                9.510           0.000            
************.***    ********.**                9.515           0.000            
************.***    ********.**                9.520           0.000            
************.***    ********.**                9.525           2.500            
************.***    ********.**                9.530           0.000            
************.***    ********.**                9.535           0.000            
************.***    ********.**                9.540           2.500            
************.***    ********.**                9.545           0.000            
************.***    ********.**                9.550           2.500            
************.***    ********.**                9.555           0.000            
************.***    ********.**                9.560           2.500            
************.***    ********.**                9.565           0.000            
************.***    ********.**                9.570           0.000            
************.***    ********.**                9.575           0.000            
************.***    ********.**                9.580           0.000            
************.***    ********.**                9.585           0.000            
************.***    ********.**                9.590           0.000            
************.***    ********.**                9.595           0.000            
************.***    ********.**                9.600           2.500            
************.***    ********.**                9.605           0.000            
************.***    ********.**                9.610           0.000            
************.***    ********.**                9.615           0.000            
************.***    ********.**                9.620           0.000            
************.***    ********.**                9.625           0.000            
************.***    ********.**                9.630           0.000            
************.***    ********.**                9.635           0.000            
************.***    ********.**                9.640           0.000            
************.***    ********.**                9.645           0.000            
************.***    ********.**                9.650           0.000            
************.***    ********.**                9.655           0.000            
************.***    ********.**                9.660           0.000            
************.***    ********.**                9.665           0.000            
************.***    ********.**                9.670           0.000            
************.***    ********.**                9.675           0.000            
************.***    ********.**                9.680           0.000            
************.***    ********.**                9.685           0.000            
************.***    ********.**                9.690           0.000            
************.***    ********.**                9.695           0.000            
************.***    ********.**                9.700           4.950            
************.***    ********.**                9.705           7.480            
************.***    ********.**                9.710          12.430            
************.***    ********.**                9.715          14.960            
************.***    ********.**                9.720          27.500            
************.***    ********.**                9.725          19.910            
************.***    ********.**                9.730          19.910            
************.***    ********.**                9.735          22.440            
************.***    ********.**                9.740          27.500            
************.***    ********.**                9.745          22.440            
************.***    ********.**                9.750          32.480            
************.***    ********.**                9.755          34.800            
************.***    ********.**                9.760          49.880            
************.***    ********.**                9.765          59.740            
************.***    ********.**                9.770          64.960            
************.***    ********.**                9.775          69.600            
************.***    ********.**                9.780          77.140            
************.***    ********.**                9.785          87.000            
************.***    ********.**                9.790          94.540            
************.***    ********.**                9.795          97.440            
************.***    ********.**                9.800         104.980            
************.***    ********.**                9.805         111.940            
************.***    ********.**                9.810         127.020            
************.***    ********.**                9.815         139.780            
************.***    ********.**                9.820         145.000            
************.***    ********.**                9.825         162.140            
************.***    ********.**                9.830         164.820            
************.***    ********.**                9.835         176.880            
************.***    ********.**                9.840         188.940            
************.***    ********.**                9.845         209.040            
************.***    ********.**                9.850         211.720            
************.***    ********.**                9.855         223.780            
************.***    ********.**                9.860         241.200            
************.***    ********.**                9.865         254.600            
************.***    ********.**                9.870         263.980            
************.***    ********.**                9.875         278.720            
************.***    ********.**                9.880         292.120            
************.***    ********.**                9.885         309.540            
************.***    ********.**                9.890         316.240            
************.***    ********.**                9.895         335.000            
************.***    ********.**                9.900         349.600            
************.***    ********.**                9.905         356.960            
************.***    ********.**                9.910         364.320            
************.***    ********.**                9.915         379.040            
************.***    ********.**                9.920         391.920            
************.***    ********.**                9.925         397.440            
************.***    ********.**                9.930         408.480            
************.***    ********.**                9.935         415.840            
************.***    ********.**                9.940         426.880            
************.***    ********.**                9.945         432.400            
************.***    ********.**                9.950         434.240            
************.***    ********.**                9.955         443.440            
************.***    ********.**                9.960         450.800            
************.***    ********.**                9.965         460.000            
************.***    ********.**                9.970         460.000            
************.***    ********.**                9.975         469.640            
************.***    ********.**                9.980         465.660            
************.***    ********.**                9.985         473.620            
************.***    ********.**                9.990         471.630            
************.***    ********.**                9.995         479.590            
************.***    ********.**               10.000         481.580            
************.***    ********.**               10.005         483.570            
************.***    ********.**               10.010         485.560            
************.***    ********.**               10.015         489.540            
************.***    ********.**               10.020         497.500            
************.***    ********.**               10.025         491.530            
************.***    ********.**               10.030         491.530            
************.***    ********.**               10.035         491.530            
************.***    ********.**               10.040         493.520            
************.***    ********.**               10.045         491.530            
************.***    ********.**               10.050         492.500            
************.***    ********.**               10.055         484.620            
************.***    ********.**               10.060         484.620            
************.***    ********.**               10.065         476.740            
************.***    ********.**               10.070         476.740            
************.***    ********.**               10.075         470.830            
************.***    ********.**               10.080         464.920            
************.***    ********.**               10.085         466.890            
************.***    ********.**               10.090         460.980            
************.***    ********.**               10.095         457.040            
************.***    ********.**               10.100         457.040            
************.***    ********.**               10.105         451.130            
************.***    ********.**               10.110         453.100            
************.***    ********.**               10.115         441.280            
************.***    ********.**               10.120         439.310            
************.***    ********.**               10.125         437.500            
************.***    ********.**               10.130         421.750            
************.***    ********.**               10.135         420.000            
************.***    ********.**               10.140         414.750            
************.***    ********.**               10.145         404.250            
************.***    ********.**               10.150         399.000            
************.***    ********.**               10.155         386.750            
************.***    ********.**               10.160         374.500            
************.***    ********.**               10.165         358.750            
************.***    ********.**               10.170         350.000            
************.***    ********.**               10.175         334.250            
************.***    ********.**               10.180         318.500            
************.***    ********.**               10.185         306.250            
************.***    ********.**               10.190         276.500            
************.***    ********.**               10.195         259.000            
************.***    ********.**               10.200         237.500            
************.***    ********.**               10.205         214.700            
************.***    ********.**               10.210         191.900            
************.***    ********.**               10.215         164.350            
************.***    ********.**               10.220         144.400            
************.***    ********.**               10.225         119.700            
************.***    ********.**               10.230          96.900            
************.***    ********.**               10.235          84.550            
************.***    ********.**               10.240          69.350            
************.***    ********.**               10.245          34.200            
************.***    ********.**               10.250          17.100            
************.***    ********.**               10.255           4.750            
************.***    ********.**               10.260           4.750            
************.***    ********.**               10.265           0.000            
************.***    ********.**               10.270           0.000            
************.***    ********.**               10.275           0.000            
************.***    ********.**               10.280           0.000            
************.***    ********.**               10.285           0.000            
************.***    ********.**               10.290           0.000            
************.***    ********.**               10.295           0.000            
************.***    ********.**               10.300           0.000            
************.***    ********.**               10.305           0.000            
************.***    ********.**               10.310           0.000            
************.***    ********.**               10.315           0.000            
************.***    ********.**               10.320           0.000            
************.***    ********.**               10.325           0.000            
************.***    ********.**               10.330           0.000            
************.***    ********.**               10.335           0.000            
************.***    ********.**               10.340           0.000            
************.***    ********.**               10.345           0.000            
************.***    ********.**               10.350           7.500            
************.***    ********.**               10.355           0.000            
************.***    ********.**               10.360           0.000            
************.***    ********.**               10.365           0.000            
************.***    ********.**               10.370           0.000            
************.***    ********.**               10.375           0.000            
************.***    ********.**               10.380           0.000            
************.***    ********.**               10.385           0.000            
************.***    ********.**               10.390           0.000            
************.***    ********.**               10.395           0.000            
************.***    ********.**               10.400           0.000            
************.***    ********.**               10.405           0.000            
************.***    ********.**               10.410           0.000            
************.***    ********.**               10.415           0.000            
************.***    ********.**               10.420           0.000            
************.***    ********.**               10.425           0.000            
************.***    ********.**               10.430           0.000            
************.***    ********.**               10.435           0.000            
************.***    ********.**               10.440           0.000            
************.***    ********.**               10.445           0.000            
************.***    ********.**               10.450           0.000            
************.***    ********.**               10.455           0.000            
************.***    ********.**               10.460           0.000            
************.***    ********.**               10.465           0.000            
************.***    ********.**               10.470           0.000            
************.***    ********.**               10.475           0.000            
************.***    ********.**               10.480           0.000            
************.***    ********.**               10.485           0.000            
************.***    ********.**               10.490           0.000            
************.***    ********.**               10.495           0.000            
