File: bi1   18.02.20  02:54:24
Comment: bi1
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       8.625        1125.000                   8.625           0.000            
       8.630        1093.500                   8.630           0.000            
       8.635        1071.000                   8.635           0.000            
       8.640        1044.000                   8.640           0.000            
       8.645        1026.000                   8.645           0.000            
       8.650         999.000                   8.650           0.000            
       8.655         972.000                   8.655           0.000            
       8.660         945.000                   8.660           0.000            
       8.665         913.500                   8.665           0.000            
       8.670         895.500                   8.670           0.000            
       8.675         882.000                   8.675           0.000            
       8.680         859.500                   8.680           0.000            
       8.685         841.500                   8.685           0.000            
       8.690         823.500                   8.690           0.000            
       8.695         810.000                   8.695           0.000            
       8.700         812.170                   8.700           0.000            
       8.705         798.690                   8.705           0.000            
       8.710         788.580                   8.710           0.000            
       8.715         781.840                   8.715           0.000            
       8.720         781.840                   8.720           0.000            
       8.725         775.100                   8.725           0.000            
       8.730         778.470                   8.730           0.000            
       8.735         775.100                   8.735           0.000            
       8.740         781.840                   8.740           0.000            
       8.745         785.210                   8.745           0.000            
       8.750         788.580                   8.750           0.000            
       8.755         802.060                   8.755           0.000            
       8.760         822.280                   8.760           0.000            
       8.765         822.280                   8.765           0.000            
       8.770         842.500                   8.770           0.000            
       8.775         867.080                   8.775           0.000            
       8.780         871.170                   8.780           0.000            
       8.785         871.170                   8.785           0.000            
       8.790         895.710                   8.790           0.000            
       8.795         903.890                   8.795           0.000            
       8.800         924.340                   8.800           0.000            
       8.805         928.430                   8.805           0.000            
       8.810         948.880                   8.810           0.000            
       8.815         957.060                   8.815           0.000            
       8.820         973.420                   8.820           0.000            
       8.825         993.870                   8.825           0.000            
       8.830         997.960                   8.830           0.000            
       8.835        1010.230                   8.835           0.000            
       8.840        1018.410                   8.840           0.000            
       8.845        1022.500                   8.845           0.000            
       8.850        1025.050                   8.850           0.000            
       8.855        1037.500                   8.855           0.000            
       8.860        1029.200                   8.860           0.000            
       8.865        1029.200                   8.865           0.000            
       8.870        1025.050                   8.870           0.000            
       8.875        1025.050                   8.875           0.000            
       8.880        1020.900                   8.880           0.000            
       8.885        1004.300                   8.885           0.000            
       8.890         987.700                   8.890           0.000            
       8.895         983.550                   8.895           0.000            
       8.900         975.250                   8.900           0.000            
       8.905         958.650                   8.905           0.000            
       8.910         954.500                   8.910           0.000            
       8.915         942.050                   8.915           0.000            
       8.920         929.600                   8.920           0.000            
       8.925         927.500                   8.925           0.000            
       8.930         912.660                   8.930           0.000            
       8.935         894.110                   8.935           0.000            
       8.940         890.400                   8.940           0.000            
       8.945         879.270                   8.945           0.000            
       8.950         879.270                   8.950           0.000            
       8.955         871.850                   8.955           0.000            
       8.960         871.850                   8.960           0.000            
       8.965         864.430                   8.965           0.000            
       8.970         864.430                   8.970           0.000            
       8.975         860.720                   8.975           0.000            
       8.980         864.430                   8.980           0.000            
       8.985         864.430                   8.985           0.000            
       8.990         864.430                   8.990           0.000            
       8.995         864.430                   8.995           0.000            
       9.000         872.500                   9.000           0.000            
       9.005         865.520                   9.005           0.000            
       9.010         872.500                   9.010           0.000            
       9.015         872.500                   9.015           0.000            
       9.020         865.520                   9.020           0.000            
       9.025         872.500                   9.025           0.000            
       9.030         862.030                   9.030           5.730            
       9.035         862.030                   9.035          36.290            
       9.040         851.560                   9.040          82.130            
       9.045         837.600                   9.045         133.700            
       9.050         820.150                   9.050         191.000            
       9.055         806.190                   9.055         276.950            
       9.060         774.780                   9.060         360.990            
       9.065         746.860                   9.065         425.930            
       9.070         722.430                   9.070         477.500            
       9.075         687.500                   9.075         527.520            
       9.080         643.500                   9.080         565.200            
       9.085         607.750                   9.085         631.140            
       9.090         558.250                   9.090         692.370            
       9.095         517.000                   9.095         744.180            
       9.100         478.500                   9.100         791.280            
       9.105         442.750                   9.105         833.670            
       9.110         396.000                   9.110         885.480            
       9.115         360.250                   9.115         937.290            
       9.120         321.750                   9.120         979.680            
       9.125         283.250                   9.125        1022.070            
       9.130         247.500                   9.130        1055.040            
       9.135         211.750                   9.135        1102.140            
       9.140         189.750                   9.140        1139.820            
       9.145         165.000                   9.145        1177.500            
       9.150         145.000                   9.150        1218.240            
       9.155         119.480                   9.155        1246.440            
       9.160         102.080                   9.160        1285.920            
       9.165          84.680                   9.165        1319.760            
       9.170          69.600                   9.170        1353.600            
       9.175          24.940                   9.175        1376.160            
       9.180          19.720                   9.180        1398.720            
       9.185           4.640                   9.185        1410.000            
       9.190           0.000                   9.190        1410.000            
       9.195           0.000                   9.195        1404.360            
       9.200           0.000                   9.200        1393.080            
       9.205           0.000                   9.205        1381.800            
       9.210           0.000                   9.210        1342.320            
       9.215           0.000                   9.215        1314.120            
       9.220           0.000                   9.220        1280.280            
       9.225           0.000                   9.225        1257.500            
       9.230           0.000                   9.230        1212.230            
       9.235           0.000                   9.235        1182.050            
       9.240           0.000                   9.240        1141.810            
       9.245           0.000                   9.245        1116.660            
       9.250           0.000                   9.250        1086.480            
       9.255           0.000                   9.255        1056.300            
       9.260           0.000                   9.260        1026.120            
       9.265           0.000                   9.265        1000.970            
       9.270           0.000                   9.270         980.850            
       9.275           0.000                   9.275         960.730            
       9.280           0.000                   9.280         940.610            
       9.285           0.000                   9.285         925.520            
       9.290           0.000                   9.290         905.400            
       9.295           0.000                   9.295         885.280            
       9.300           0.000                   9.300         872.500            
       9.305           2.500                   9.305         855.050            
       9.310           0.000                   9.310         844.580            
       9.315           0.000                   9.315         834.110            
       9.320           0.000                   9.320         823.640            
       9.325           0.000                   9.325         823.640            
       9.330           0.000                   9.330         823.640            
       9.335           0.000                   9.335         809.680            
       9.340           0.000                   9.340         809.680            
       9.345           0.000                   9.345         809.680            
       9.350           0.000                   9.350         809.680            
       9.355           0.000                   9.355         806.190            
       9.360           0.000                   9.360         799.210            
       9.365           0.000                   9.365         806.190            
       9.370           0.000                   9.370         809.680            
       9.375           5.000                   9.375         820.600            
       9.380           2.500                   9.380         816.870            
       9.385           0.000                   9.385         824.330            
       9.390           0.000                   9.390         839.250            
       9.395           0.000                   9.395         839.250            
       9.400           0.000                   9.400         854.170            
       9.405           0.000                   9.405         861.630            
       9.410           0.000                   9.410         876.550            
       9.415           0.000                   9.415         884.010            
       9.420           0.000                   9.420         895.200            
       9.425           0.000                   9.425         902.660            
       9.430           0.000                   9.430         913.850            
       9.435           0.000                   9.435         917.580            
       9.440           0.000                   9.440         928.770            
       9.445           0.000                   9.445         932.500            
       9.450           0.000                   9.450         945.000            
       9.455           0.000                   9.455         937.440            
       9.460           0.000                   9.460         941.220            
       9.465           0.000                   9.465         945.000            
       9.470           0.000                   9.470         937.440            
       9.475           0.000                   9.475         933.660            
       9.480           0.000                   9.480         937.440            
       9.485           0.000                   9.485         922.320            
       9.490           0.000                   9.490         918.540            
       9.495           0.000                   9.495         918.540            
       9.500           0.000                   9.500         907.200            
       9.505           0.000                   9.505         895.860            
       9.510           0.000                   9.510         892.080            
       9.515           0.000                   9.515         884.520            
       9.520           0.000                   9.520         873.180            
       9.525           0.000                   9.525         870.000            
       9.530           0.000                   9.530         856.080            
       9.535           0.000                   9.535         842.160            
       9.540           0.000                   9.540         835.200            
       9.545           0.000                   9.545         824.760            
       9.550           0.000                   9.550         814.320            
       9.555           0.000                   9.555         810.840            
       9.560           0.000                   9.560         803.880            
       9.565           0.000                   9.565         796.920            
       9.570           0.000                   9.570         789.960            
       9.575           0.000                   9.575         779.520            
       9.580           0.000                   9.580         769.080            
       9.585           0.000                   9.585         765.600            
       9.590           0.000                   9.590         765.600            
       9.595           0.000                   9.595         762.120            
       9.600           0.000                   9.600         757.500            
       9.605           0.000                   9.605         748.410            
       9.610           0.000                   9.610         745.380            
       9.615           0.000                   9.615         754.470            
       9.620           0.000                   9.620         745.380            
       9.625           0.000                   9.625         742.350            
       9.630           0.000                   9.630         745.380            
       9.635           0.000                   9.635         742.350            
       9.640           0.000                   9.640         745.380            
       9.645           0.000                   9.645         742.350            
       9.650           0.000                   9.650         751.440            
       9.655           0.000                   9.655         754.470            
       9.660           0.000                   9.660         751.440            
       9.665           0.000                   9.665         754.470            
       9.670           0.000                   9.670         757.500            
       9.675           0.000                   9.675         764.240            
       9.680           0.000                   9.680         764.240            
       9.685           0.000                   9.685         777.360            
       9.690           0.000                   9.690         777.360            
       9.695           0.000                   9.695         777.360            
       9.700           0.000                   9.700         787.200            
       9.705           0.000                   9.705         790.480            
       9.710           0.000                   9.710         793.760            
       9.715           0.000                   9.715         800.320            
       9.720           0.000                   9.720         800.320            
       9.725           0.000                   9.725         803.600            
       9.730           0.000                   9.730         806.880            
       9.735           0.000                   9.735         813.440            
       9.740           0.000                   9.740         820.000            
       9.745           0.000                   9.745         816.720            
       9.750           0.000                   9.750         829.170            
       9.755           0.000                   9.755         825.840            
       9.760           0.000                   9.760         825.840            
       9.765           0.000                   9.765         825.840            
       9.770           0.000                   9.770         832.500            
       9.775           0.000                   9.775         829.170            
       9.780           0.000                   9.780         825.840            
       9.785           0.000                   9.785         829.170            
       9.790           0.000                   9.790         819.180            
       9.795           0.000                   9.795         809.190            
       9.800           5.000                   9.800         809.190            
       9.805          15.000                   9.805         799.200            
       9.810          32.500                   9.810         792.540            
       9.815          50.000                   9.815         785.880            
       9.820          62.500                   9.820         772.560            
       9.825          82.650                   9.825         767.500            
       9.830          94.050                   9.830         742.940            
       9.835         108.300                   9.835         733.730            
       9.840         142.500                   9.840         712.240            
       9.845         182.400                   9.845         696.890            
       9.850         210.900                   9.850         678.470            
       9.855         253.650                   9.855         663.120            
       9.860         304.950                   9.860         644.700            
       9.865         356.250                   9.865         623.210            
       9.870         418.950                   9.870         614.000            
       9.875         481.650                   9.875         586.370            
       9.880         532.950                   9.880         561.810            
       9.885         601.350                   9.885         534.180            
       9.890         658.350                   9.890         497.340            
       9.895         712.500                   9.895         469.710            
       9.900         761.250                   9.900         442.500            
       9.905         796.050                   9.905         389.400            
       9.910         839.550                   9.910         348.690            
       9.915         861.300                   9.915         300.900            
       9.920         896.100                   9.920         261.960            
       9.925         926.550                   9.925         215.940            
       9.930         952.650                   9.930         184.080            
       9.935         974.400                   9.935         136.290            
       9.940         996.150                   9.940         106.200            
       9.945        1022.250                   9.945          69.030            
       9.950        1035.300                   9.950          21.240            
       9.955        1048.350                   9.955           0.000            
       9.960        1061.400                   9.960           0.000            
       9.965        1078.800                   9.965           0.000            
       9.970        1087.500                   9.970           0.000            
       9.975        1095.150                   9.975           0.000            
       9.980        1099.620                   9.980           0.000            
       9.985        1104.090                   9.985           0.000            
       9.990        1104.090                   9.990           0.000            
       9.995        1104.090                   9.995           0.000            
      10.000        1113.030                  10.000           0.000            
      10.005        1108.560                  10.005           0.000            
      10.010        1113.030                  10.010           0.000            
      10.015        1117.500                  10.015           0.000            
      10.020        1104.090                  10.020           0.000            
      10.025        1099.620                  10.025           0.000            
      10.030        1099.620                  10.030           0.000            
      10.035        1104.090                  10.035           0.000            
      10.040        1104.090                  10.040           0.000            
      10.045        1099.620                  10.045           0.000            
      10.050        1110.000                  10.050           0.000            
      10.055        1096.680                  10.055           0.000            
      10.060        1083.360                  10.060           0.000            
      10.065        1078.920                  10.065           0.000            
      10.070        1083.360                  10.070           0.000            
      10.075        1065.600                  10.075           0.000            
      10.080        1065.600                  10.080           0.000            
      10.085        1052.280                  10.085           0.000            
      10.090        1052.280                  10.090           0.000            
      10.095        1043.400                  10.095           0.000            
      10.100        1047.840                  10.100           0.000            
      10.105        1038.960                  10.105           0.000            
      10.110        1034.520                  10.110           0.000            
      10.115        1030.080                  10.115           0.000            
      10.120        1030.080                  10.120           0.000            
      10.125        1035.000                  10.125           0.000            
      10.130        1022.580                  10.130           0.000            
      10.135        1022.580                  10.135           0.000            
      10.140        1018.440                  10.140           0.000            
      10.145        1022.580                  10.145           0.000            
      10.150        1014.300                  10.150           0.000            
      10.155        1014.300                  10.155           0.000            
      10.160        1006.020                  10.160           0.000            
      10.165        1014.300                  10.165           0.000            
      10.170        1006.020                  10.170           0.000            
      10.175        1001.880                  10.175           0.000            
      10.180         993.600                  10.180           0.000            
      10.185        1001.880                  10.185           0.000            
      10.190        1001.880                  10.190           0.000            
      10.195        1006.020                  10.195           0.000            
      10.200        1005.960                  10.200           0.000            
      10.205         993.840                  10.205           0.000            
      10.210         993.840                  10.210           0.000            
      10.215         997.880                  10.215           0.000            
      10.220         993.840                  10.220           0.000            
      10.225        1010.000                  10.225           0.000            
      10.230         993.840                  10.230           0.000            
      10.235         993.840                  10.235           0.000            
      10.240         989.800                  10.240           0.000            
      10.245         985.760                  10.245           0.000            
      10.250         985.760                  10.250           0.000            
      10.255         985.760                  10.255           0.000            
      10.260         981.720                  10.260           0.000            
      10.265         981.720                  10.265           0.000            
      10.270         973.640                  10.270           0.000            
      10.275         980.000                  10.275           0.000            
      10.280         968.240                  10.280           0.000            
      10.285         972.160                  10.285           0.000            
      10.290         964.320                  10.290           0.000            
      10.295         972.160                  10.295           0.000            
      10.300         968.240                  10.300           0.000            
      10.305         972.160                  10.305           0.000            
      10.310         972.160                  10.310           0.000            
      10.315         968.240                  10.315           0.000            
      10.320         972.160                  10.320           0.000            
      10.325         972.160                  10.325           0.000            
      10.330         972.160                  10.330           0.000            
      10.335         972.160                  10.335           0.000            
      10.340         968.240                  10.340           0.000            
      10.345         972.160                  10.345           0.000            
      10.350         982.500                  10.350           0.000            
      10.355         970.710                  10.355           0.000            
      10.360         974.640                  10.360           0.000            
      10.365         966.780                  10.365           0.000            
      10.370         974.640                  10.370           0.000            
      10.375         974.640                  10.375           0.000            
      10.380         966.780                  10.380           0.000            
      10.385         966.780                  10.385           0.000            
      10.390         974.640                  10.390           0.000            
      10.395         982.500                  10.395           0.000            
      10.400         974.640                  10.400           0.000            
      10.405         974.640                  10.405           0.000            
      10.410         974.640                  10.410           0.000            
      10.415         974.640                  10.415           0.000            
      10.420         978.570                  10.420           0.000            
      10.425         981.720                  10.425           0.000            
      10.430         981.720                  10.430           0.000            
      10.435         981.720                  10.435           0.000            
      10.440         989.800                  10.440           0.000            
      10.445         981.720                  10.445           0.000            
      10.450         989.800                  10.450           0.000            
      10.455         993.840                  10.455           0.000            
      10.460         989.800                  10.460           0.000            
      10.465         993.840                  10.465           0.000            
      10.470         993.840                  10.470           0.000            
      10.475         997.880                  10.475           0.000            
      10.480         997.880                  10.480           0.000            
      10.485        1001.920                  10.485           0.000            
      10.490        1010.000                  10.490           0.000            
      10.495        1010.000                  10.495           0.000            
      10.500        1023.400                  10.500           0.000            
      10.505        1019.100                  10.505           0.000            
      10.510        1019.100                  10.510           0.000            
      10.515        1023.400                  10.515           0.000            
      10.520        1032.000                  10.520           0.000            
      10.525        1032.000                  10.525           0.000            
      10.530        1040.600                  10.530           0.000            
      10.535        1049.200                  10.535           0.000            
      10.540        1053.500                  10.540           0.000            
      10.545        1053.500                  10.545           0.000            
      10.550        1057.800                  10.550           0.000            
      10.555        1062.100                  10.555           0.000            
      10.560        1075.000                  10.560           0.000            
      10.565        1066.400                  10.565           0.000            
      10.570        1066.400                  10.570           0.000            
      10.575        1074.480                  10.575           0.000            
      10.580        1074.480                  10.580           0.000            
      10.585        1078.920                  10.585           0.000            
      10.590        1074.480                  10.590           0.000            
      10.595        1078.920                  10.595           0.000            
      10.600        1083.360                  10.600           0.000            
      10.605        1083.360                  10.605           0.000            
      10.610        1092.240                  10.610           0.000            
      10.615        1096.680                  10.615           0.000            
      10.620        1096.680                  10.620           0.000            
      10.625        1096.680                  10.625           0.000            
      10.630        1101.120                  10.630           0.000            
      10.635        1101.120                  10.635           0.000            
      10.640        1105.560                  10.640           0.000            
      10.645        1110.000                  10.645           0.000            
      10.650        1111.280                  10.650           0.000            
      10.655        1101.700                  10.655           0.000            
      10.660        1106.490                  10.660           0.000            
      10.665        1106.490                  10.665           4.960            
      10.670        1111.280                  10.670          12.480            
      10.675        1120.860                  10.675          17.440            
      10.680        1125.650                  10.680          24.960            
      10.685        1125.650                  10.685          24.960            
      10.690        1135.230                  10.690          29.920            
      10.695        1144.810                  10.695          34.880            
      10.700        1149.600                  10.700          40.000            
      10.705        1163.970                  10.705          40.000            
      10.710        1173.550                  10.710          37.440            
      10.715        1183.130                  10.715          40.000            
      10.720        1197.500                  10.720          40.000            
      10.725        1214.290                  10.725          42.230            
      10.730        1220.100                  10.730          37.310            
      10.735        1243.340                  10.735          39.770            
      10.740        1260.770                  10.740          42.230            
      10.745        1272.390                  10.745          42.230            
      10.750        1289.820                  10.750          42.230            
      10.755        1324.680                  10.755          47.150            
      10.760        1342.110                  10.760          49.610            
      10.765        1359.540                  10.765          52.480            
      10.770        1382.780                  10.770          59.860            
      10.775        1400.210                  10.775          64.780            
      10.780        1417.640                  10.780          72.160            
      10.785        1429.260                  10.785          79.950            
      10.790        1440.880                  10.790          92.250            
      10.795        1452.500                  10.795         102.500            
      10.800        1461.630                  10.800         118.900            
      10.805        1461.630                  10.805         123.000            
      10.810        1467.500                  10.810         151.700            
      10.815        1455.760                  10.815         176.300            
      10.820        1455.760                  10.820         213.200            
      10.825        1444.020                  10.825         264.450            
      10.830        1420.540                  10.830         309.550            
      10.835        1408.800                  10.835         358.750            
      10.840        1379.450                  10.840         399.750            
      10.845        1355.970                  10.845         426.400            
      10.850        1320.750                  10.850         451.000            
      10.855        1279.660                  10.855         479.700            
      10.860        1232.700                  10.860         485.850            
      10.865        1185.740                  10.865         498.150            
      10.870        1132.910                  10.870         512.500            
      10.875        1087.500                  10.875         529.200            
      10.880        1009.200                  10.880         532.140            
      10.885         930.900                  10.885         543.900            
      10.890         856.950                  10.890         567.420            
      10.895         761.250                  10.895         582.120            
      10.900         674.250                  10.900         602.700            
      10.905         587.250                  10.905         629.160            
      10.910         504.600                  10.910         649.740            
      10.915         426.300                  10.915         664.440            
      10.920         369.750                  10.920         679.140            
      10.925         304.500                  10.925         696.780            
      10.930         247.950                  10.930         702.660            
      10.935         195.750                  10.935         711.480            
      10.940         147.900                  10.940         717.360            
      10.945         117.450                  10.945         735.000            
      10.950          90.000                  10.950         746.460            
      10.955          64.800                  10.955         749.650            
      10.960          19.800                  10.960         756.030            
      10.965           7.200                  10.965         762.410            
      10.970           0.000                  10.970         768.790            
      10.975           0.000                  10.975         775.170            
      10.980           0.000                  10.980         771.980            
      10.985           0.000                  10.985         784.740            
      10.990           0.000                  10.990         794.310            
      10.995           0.000                  10.995         787.930            
      11.000           0.000                  11.000         794.310            
      11.005           0.000                  11.005         787.930            
      11.010           0.000                  11.010         794.310            
      11.015           0.000                  11.015         797.500            
      11.020           0.000                  11.020         794.310            
      11.025           0.000                  11.025         797.880            
      11.030           0.000                  11.030         794.610            
      11.035           0.000                  11.035         794.610            
      11.040           0.000                  11.040         797.880            
      11.045           0.000                  11.045         794.610            
      11.050           0.000                  11.050         801.150            
      11.055           0.000                  11.055         794.610            
      11.060           0.000                  11.060         804.420            
      11.065           0.000                  11.065         804.420            
      11.070           0.000                  11.070         807.690            
      11.075           0.000                  11.075         810.960            
      11.080           0.000                  11.080         807.690            
      11.085           0.000                  11.085         810.960            
      11.090           0.000                  11.090         810.960            
      11.095           0.000                  11.095         817.500            
      11.100           0.000                  11.100         824.850            
      11.105           0.000                  11.105         821.340            
      11.110           0.000                  11.110         828.360            
      11.115           0.000                  11.115         831.870            
      11.120           0.000                  11.120         831.870            
      11.125           0.000                  11.125         838.890            
      11.130           0.000                  11.130         852.930            
      11.135           0.000                  11.135         849.420            
      11.140           0.000                  11.140         856.440            
      11.145           0.000                  11.145         859.950            
      11.150           0.000                  11.150         866.970            
      11.155           0.000                  11.155         866.970            
      11.160           0.000                  11.160         866.970            
      11.165           0.000                  11.165         877.500            
      11.170           0.000                  11.170         873.990            
************.***    ********.**               11.175         881.460            
************.***    ********.**               11.180         885.000            
************.***    ********.**               11.185         874.380            
************.***    ********.**               11.190         874.380            
************.***    ********.**               11.195         874.380            
************.***    ********.**               11.200         874.380            
************.***    ********.**               11.205         867.300            
************.***    ********.**               11.210         874.380            
************.***    ********.**               11.215         867.300            
************.***    ********.**               11.220         863.760            
************.***    ********.**               11.225         863.760            
************.***    ********.**               11.230         856.680            
************.***    ********.**               11.235         853.140            
************.***    ********.**               11.240         849.600            
************.***    ********.**               11.245         838.980            
************.***    ********.**               11.250         842.500            
************.***    ********.**               11.255         829.020            
************.***    ********.**               11.260         822.280            
************.***    ********.**               11.265         822.280            
************.***    ********.**               11.270         818.910            
************.***    ********.**               11.275         812.170            
************.***    ********.**               11.280         812.170            
************.***    ********.**               11.285         808.800            
************.***    ********.**               11.290         808.800            
************.***    ********.**               11.295         798.690            
************.***    ********.**               11.300         798.690            
************.***    ********.**               11.305         802.060            
************.***    ********.**               11.310         791.950            
************.***    ********.**               11.315         788.580            
************.***    ********.**               11.320         788.580            
************.***    ********.**               11.325         787.500            
************.***    ********.**               11.330         778.050            
************.***    ********.**               11.335         774.900            
************.***    ********.**               11.340         768.600            
************.***    ********.**               11.345         759.150            
************.***    ********.**               11.350         749.700            
************.***    ********.**               11.355         746.550            
************.***    ********.**               11.360         733.950            
************.***    ********.**               11.365         727.650            
************.***    ********.**               11.370         724.500            
************.***    ********.**               11.375         711.900            
************.***    ********.**               11.380         708.750            
************.***    ********.**               11.385         702.450            
************.***    ********.**               11.390         708.750            
************.***    ********.**               11.395         702.450            
