File: bi2   18.02.20  02:55:14
Comment: bi2
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       5.745         851.400                   5.745        1252.040            
       5.750         843.660                   5.750        1202.180            
       5.755         835.920                   5.755        1174.480            
       5.760         832.050                   5.760        1141.240            
       5.765         828.180                   5.765        1124.620            
       5.770         832.050                   5.770        1124.620            
       5.775         836.250                   5.775        1130.290            
       5.780         843.750                   5.780        1125.600            
       5.785         851.250                   5.785        1130.290            
       5.790         862.500                   5.790        1134.980            
       5.795         870.000                   5.795        1134.980            
       5.800         881.250                   5.800        1144.360            
       5.805         885.000                   5.805        1149.050            
       5.810         885.000                   5.810        1149.050            
       5.815         900.000                   5.815        1163.120            
       5.820         900.000                   5.820        1158.430            
       5.825         907.500                   5.825        1163.120            
       5.830         922.500                   5.830        1172.500            
       5.835         926.250                   5.835        1158.430            
       5.840         937.500                   5.840        1158.430            
       5.845         937.500                   5.845        1149.050            
       5.850         942.500                   5.850        1150.000            
       5.855         931.190                   5.855        1136.200            
       5.860         923.650                   5.860        1131.600            
       5.865         919.880                   5.865        1131.600            
       5.870         919.880                   5.870        1122.400            
       5.875         931.190                   5.875        1113.200            
       5.880         923.650                   5.880        1127.000            
       5.885         927.420                   5.885        1122.400            
       5.890         927.420                   5.890        1122.400            
       5.895         934.960                   5.895        1117.800            
       5.900         934.960                   5.900        1122.400            
       5.905         923.650                   5.905        1117.800            
       5.910         916.110                   5.910        1108.600            
       5.915         904.800                   5.915        1104.000            
       5.920         893.490                   5.920        1099.400            
       5.925         885.000                   5.925        1105.000            
       5.930         863.760                   5.930        1087.320            
       5.935         842.520                   5.935        1082.900            
       5.940         831.900                   5.940        1078.480            
       5.945         810.660                   5.945        1069.640            
       5.950         796.500                   5.950        1060.800            
       5.955         782.340                   5.955        1056.380            
       5.960         782.340                   5.960        1047.540            
       5.965         771.720                   5.965        1043.120            
       5.970         775.260                   5.970        1034.280            
       5.975         768.180                   5.975        1016.600            
       5.980         761.100                   5.980        1012.180            
       5.985         761.100                   5.985         998.920            
       5.990         750.480                   5.990         994.500            
       5.995         754.020                   5.995         985.660            
       6.000         747.840                   6.000         981.600            
       6.005         738.720                   6.005         965.240            
       6.010         735.680                   6.010         965.240            
       6.015         726.560                   6.015         961.150            
       6.020         717.440                   6.020         961.150            
       6.025         717.440                   6.025         969.330            
       6.030         723.520                   6.030         969.330            
       6.035         714.400                   6.035         973.420            
       6.040         717.440                   6.040         977.510            
       6.045         717.440                   6.045         981.600            
       6.050         723.520                   6.050         981.600            
       6.055         726.560                   6.055         989.780            
       6.060         741.760                   6.060         997.960            
       6.065         747.840                   6.065        1010.230            
       6.070         760.000                   6.070        1022.500            
       6.075         776.000                   6.075        1041.480            
       6.080         776.000                   6.080        1052.000            
       6.085         796.000                   6.085        1062.520            
       6.090         808.000                   6.090        1088.820            
       6.095         836.000                   6.095        1109.860            
       6.100         860.000                   6.100        1136.160            
       6.105         872.000                   6.105        1162.460            
       6.110         884.000                   6.110        1178.240            
       6.115         912.000                   6.115        1204.540            
       6.120         928.000                   6.120        1230.840            
       6.125         940.000                   6.125        1246.620            
       6.130         952.000                   6.130        1262.400            
       6.135         964.000                   6.135        1283.440            
       6.140         984.000                   6.140        1299.220            
       6.145        1000.000                   6.145        1315.000            
       6.150        1021.240                   6.150        1334.640            
       6.155        1029.680                   6.155        1329.280            
       6.160        1038.120                   6.160        1340.000            
       6.165        1050.780                   6.165        1340.000            
       6.170        1055.000                   6.170        1334.640            
       6.175        1050.780                   6.175        1313.200            
       6.180        1055.000                   6.180        1307.840            
       6.185        1042.340                   6.185        1264.960            
       6.190        1017.020                   6.190        1216.720            
       6.195         987.480                   6.195        1152.400            
       6.200         936.840                   6.200        1061.280            
       6.205         877.760                   6.205         970.160            
       6.210         806.020                   6.210         852.240            
       6.215         721.620                   6.215         739.680            
       6.220         641.440                   6.220         611.040            
       6.225         542.500                   6.225         532.500            
       6.230         412.300                   6.230         404.700            
       6.235         316.820                   6.235         281.160            
       6.240         219.170                   6.240         159.750            
       6.245         121.520                   6.245          68.160            
       6.250          49.910                   6.250           0.000            
       6.255           0.000                   6.255           0.000            
       6.260           0.000                   6.260           0.000            
       6.265           0.000                   6.265           0.000            
       6.270           0.000                   6.270           0.000            
       6.275           0.000                   6.275           0.000            
       6.280           0.000                   6.280           0.000            
       6.285           0.000                   6.285           0.000            
       6.290           0.000                   6.290           0.000            
       6.295           0.000                   6.295           0.000            
       6.300           0.000                   6.300           5.000            
       6.305           0.000                   6.305           0.000            
       6.310           0.000                   6.310           0.000            
       6.315           0.000                   6.315           0.000            
       6.320           0.000                   6.320           0.000            
       6.325           0.000                   6.325           0.000            
       6.330           0.000                   6.330           0.000            
       6.335           0.000                   6.335           0.000            
       6.340           0.000                   6.340           0.000            
       6.345           0.000                   6.345           0.000            
       6.350           0.000                   6.350           0.000            
       6.355           0.000                   6.355           0.000            
       6.360           0.000                   6.360           0.000            
       6.365           0.000                   6.365           0.000            
       6.370           0.000                   6.370           0.000            
       6.375           0.000                   6.375           0.000            
       6.380           0.000                   6.380           0.000            
       6.385           0.000                   6.385           0.000            
       6.390           0.000                   6.390           0.000            
       6.395           0.000                   6.395           0.000            
       6.400           0.000                   6.400           0.000            
       6.405           0.000                   6.405           0.000            
       6.410           0.000                   6.410           0.000            
       6.415           0.000                   6.415           0.000            
       6.420           0.000                   6.420           0.000            
       6.425           0.000                   6.425           0.000            
       6.430           0.000                   6.430           0.000            
       6.435           0.000                   6.435           0.000            
       6.440           0.000                   6.440           0.000            
       6.445           0.000                   6.445           0.000            
       6.450           0.000                   6.450           0.000            
       6.455           0.000                   6.455           0.000            
       6.460           0.000                   6.460           0.000            
       6.465           0.000                   6.465           0.000            
       6.470           0.000                   6.470           0.000            
       6.475           0.000                   6.475           0.000            
       6.480           0.000                   6.480           0.000            
       6.485           0.000                   6.485           0.000            
       6.490           0.000                   6.490           0.000            
       6.495           0.000                   6.495           0.000            
       6.500           0.000                   6.500           0.000            
       6.505           0.000                   6.505           0.000            
       6.510           0.000                   6.510           0.000            
       6.515           0.000                   6.515           0.000            
       6.520           0.000                   6.520           0.000            
       6.525           0.000                   6.525           0.000            
       6.530           0.000                   6.530           0.000            
       6.535           0.000                   6.535           0.000            
       6.540           0.000                   6.540           0.000            
       6.545           0.000                   6.545           0.000            
       6.550           0.000                   6.550           0.000            
       6.555           0.000                   6.555           0.000            
       6.560           0.000                   6.560           0.000            
       6.565           0.000                   6.565           0.000            
       6.570           0.000                   6.570           0.000            
       6.575           0.000                   6.575           0.000            
       6.580           0.000                   6.580           0.000            
       6.585           0.000                   6.585           0.000            
       6.590           0.000                   6.590           0.000            
       6.595           0.000                   6.595           0.000            
       6.600           0.000                   6.600           0.000            
       6.605           0.000                   6.605           0.000            
       6.610           0.000                   6.610           0.000            
       6.615           0.000                   6.615           0.000            
       6.620           0.000                   6.620           0.000            
       6.625           0.000                   6.625           0.000            
       6.630           0.000                   6.630           0.000            
       6.635           0.000                   6.635           0.000            
       6.640           0.000                   6.640           0.000            
       6.645           0.000                   6.645           0.000            
       6.650           0.000                   6.650           0.000            
       6.655           0.000                   6.655           0.000            
       6.660           0.000                   6.660           0.000            
       6.665           0.000                   6.665           0.000            
       6.670           0.000                   6.670           0.000            
       6.675           0.000                   6.675           0.000            
       6.680           0.000                   6.680           0.000            
       6.685           0.000                   6.685           0.000            
       6.690           0.000                   6.690           0.000            
       6.695           0.000                   6.695           0.000            
       6.700           0.000                   6.700           0.000            
       6.705           0.000                   6.705           0.000            
       6.710           0.000                   6.710           0.000            
       6.715           0.000                   6.715           0.000            
       6.720           0.000                   6.720           0.000            
       6.725           0.000                   6.725         228.750            
       6.730           0.000                   6.730         777.750            
       6.735           0.000                   6.735        1793.400            
       6.740          29.800                   6.740        2287.500            
       6.745         372.500                   6.745        1363.350            
       6.750         888.160                   6.750        1084.590            
       6.755        1179.360                   6.755        1074.060            
       6.760         844.480                   6.760        1137.240            
       6.765         771.680                   6.765        1221.480            
       6.770         829.920                   6.770        1305.720            
       6.775         895.440                   6.775        1389.960            
       6.780         990.080                   6.780        1495.260            
       6.785        1062.880                   6.785        1705.860            
       6.790        1128.400                   6.790        2116.530            
       6.795        1223.040                   6.795        2485.080            
       6.800        1339.520                   6.800        2632.500            
       6.805        1499.680                   6.805        2600.910            
       6.810        1710.800                   6.810        2442.960            
       6.815        1820.000                   6.815        2179.710            
       6.820        1776.320                   6.820        1895.400            
       6.825        1652.500                   6.825        1717.500            
       6.830        1474.030                   6.830        1532.010            
       6.835        1302.170                   6.835        1415.220            
       6.840        1156.750                   6.840        1380.870            
       6.845        1050.990                   6.845        1387.740            
       6.850         958.450                   6.850        1401.480            
       6.855         898.960                   6.855        1415.220            
       6.860         846.080                   6.860        1428.960            
       6.865         793.200                   6.865        1435.830            
       6.870         746.930                   6.870        1449.570            
       6.875         707.270                   6.875        1442.700            
       6.880         661.000                   6.880        1442.700            
       6.885         621.340                   6.885        1428.960            
       6.890         588.290                   6.890        1408.350            
       6.895         548.630                   6.895        1380.870            
       6.900         532.500                   6.900        1342.500            
       6.905         496.290                   6.905        1283.430            
       6.910         474.990                   6.910        1256.580            
       6.915         453.690                   6.915        1218.990            
       6.920         428.130                   6.920        1186.770            
       6.925         419.610                   6.925        1149.180            
       6.930         400.440                   6.930        1100.850            
       6.935         389.790                   6.935        1074.000            
       6.940         383.400                   6.940        1036.410            
       6.945         377.010                   6.945         998.820            
       6.950         374.880                   6.950         966.600            
       6.955         368.490                   6.955         939.750            
       6.960         370.620                   6.960         912.900            
       6.965         368.490                   6.965         896.790            
       6.970         366.360                   6.970         875.310            
       6.975         376.200                   6.975         865.000            
       6.980         366.300                   6.980         844.240            
       6.985         371.250                   6.985         837.320            
       6.990         366.300                   6.990         823.480            
       6.995         364.650                   6.995         820.020            
       7.000         366.300                   7.000         809.640            
       7.005         376.200                   7.005         802.720            
       7.010         386.100                   7.010         799.260            
       7.015         391.050                   7.015         802.720            
       7.020         394.350                   7.020         792.340            
       7.025         405.900                   7.025         781.960            
       7.030         412.500                   7.030         775.040            
       7.035         412.500                   7.035         768.120            
       7.040         405.900                   7.040         761.200            
       7.045         405.900                   7.045         750.820            
       7.050         415.000                   7.050         742.500            
       7.055         398.400                   7.055         727.650            
       7.060         388.440                   7.060         715.770            
       7.065         383.460                   7.065         697.950            
       7.070         368.520                   7.070         689.040            
       7.075         356.900                   7.075         686.070            
       7.080         348.600                   7.080         677.160            
       7.085         333.660                   7.085         665.280            
       7.090         332.000                   7.090         668.250            
       7.095         323.700                   7.095         665.280            
       7.100         318.720                   7.100         665.280            
       7.105         322.040                   7.105         662.310            
       7.110         317.060                   7.110         662.310            
       7.115         313.740                   7.115         656.370            
       7.120         318.720                   7.120         659.340            
       7.125         324.360                   7.125         670.000            
       7.130         329.130                   7.130         656.600            
       7.135         333.900                   7.135         656.600            
       7.140         346.620                   7.140         648.560            
       7.145         351.390                   7.145         648.560            
       7.150         360.930                   7.150         648.560            
       7.155         368.880                   7.155         643.200            
       7.160         372.060                   7.160         637.840            
       7.165         373.650                   7.165         632.480            
       7.170         381.600                   7.170         632.480            
       7.175         381.600                   7.175         621.760            
       7.180         381.600                   7.180         619.080            
       7.185         389.550                   7.185         616.400            
       7.190         389.550                   7.190         608.360            
       7.195         397.500                   7.195         605.680            
       7.200         401.940                   7.200         610.000            
       7.205         401.940                   7.205         605.120            
       7.210         403.680                   7.210         592.920            
       7.215         408.900                   7.215         592.920            
       7.220         412.380                   7.220         585.600            
       7.225         412.380                   7.225         580.720            
       7.230         426.300                   7.230         570.960            
       7.235         412.380                   7.235         573.400            
       7.240         419.340                   7.240         566.080            
       7.245         419.340                   7.245         556.320            
       7.250         426.300                   7.250         556.320            
       7.255         426.300                   7.255         551.440            
       7.260         429.780                   7.260         541.680            
       7.265         435.000                   7.265         546.560            
       7.270         431.520                   7.270         546.560            
       7.275         447.200                   7.275         545.000            
       7.280         447.200                   7.280         538.460            
       7.285         451.360                   7.285         531.920            
       7.290         461.760                   7.290         534.100            
       7.295         461.760                   7.295         529.740            
       7.300         472.160                   7.300         529.740            
       7.305         478.400                   7.305         531.920            
       7.310         484.640                   7.310         529.740            
       7.315         499.200                   7.315         529.740            
       7.320         501.280                   7.320         529.740            
       7.325         505.440                   7.325         531.920            
       7.330         511.680                   7.330         531.920            
       7.335         515.840                   7.335         529.740            
       7.340         520.000                   7.340         529.740            
       7.345         520.000                   7.345         525.380            
       7.350         527.500                   7.350         530.000            
       7.355         514.840                   7.355         517.280            
       7.360         510.620                   7.360         519.400            
       7.365         516.950                   7.365         517.280            
       7.370         510.620                   7.370         510.920            
       7.375         514.840                   7.375         510.920            
       7.380         506.400                   7.380         508.800            
       7.385         514.840                   7.385         508.800            
       7.390         504.290                   7.390         508.800            
       7.395         506.400                   7.395         504.560            
       7.400         508.510                   7.400         508.800            
       7.405         510.620                   7.405         517.280            
       7.410         508.510                   7.410         510.920            
       7.415         510.620                   7.415         508.800            
       7.420         519.060                   7.420         510.920            
       7.425         522.500                   7.425         518.150            
       7.430         518.320                   7.430         509.550            
       7.435         516.230                   7.435         511.700            
       7.440         522.500                   7.440         518.150            
       7.445         518.320                   7.445         518.150            
       7.450         522.500                   7.450         516.000            
       7.455         522.500                   7.455         524.600            
       7.460         516.230                   7.460         522.450            
       7.465         514.140                   7.465         524.600            
       7.470         518.320                   7.470         528.900            
       7.475         514.140                   7.475         528.900            
       7.480         516.230                   7.480         526.750            
       7.485         514.140                   7.485         533.200            
       7.490         514.140                   7.490         537.500            
       7.495         512.050                   7.495         533.200            
       7.500         517.500                   7.500         540.000            
       7.505         507.150                   7.505         535.500            
       7.510         507.150                   7.510         535.500            
       7.515         503.010                   7.515         549.000            
       7.520         500.940                   7.520         546.750            
       7.525         500.940                   7.525         553.500            
       7.530         500.940                   7.530         546.750            
       7.535         507.150                   7.535         551.250            
       7.540         503.010                   7.540         553.500            
       7.545         503.010                   7.545         553.500            
       7.550         498.870                   7.550         555.750            
       7.555         507.150                   7.555         558.000            
       7.560         503.010                   7.560         558.000            
       7.565         507.150                   7.565         555.750            
       7.570         500.940                   7.570         562.500            
       7.575         506.350                   7.575         558.600            
       7.580         496.100                   7.580         556.320            
       7.585         512.500                   7.585         556.320            
       7.590         494.050                   7.590         558.600            
       7.595         496.100                   7.595         558.600            
       7.600         498.150                   7.600         556.320            
       7.605         496.100                   7.605         554.040            
       7.610         492.000                   7.610         558.600            
       7.615         492.000                   7.615         563.160            
       7.620         492.000                   7.620         558.600            
       7.625         483.800                   7.625         560.880            
       7.630         489.950                   7.630         558.600            
       7.635         492.000                   7.635         570.000            
       7.640         489.950                   7.640         560.880            
       7.645         485.850                   7.645         570.000            
       7.650         495.000                   7.650         571.200            
       7.655         481.140                   7.655         566.400            
       7.660         481.140                   7.660         571.200            
       7.665         479.160                   7.665         573.600            
       7.670         477.180                   7.670         576.000            
       7.675         477.180                   7.675         583.200            
       7.680         479.160                   7.680         585.600            
       7.685         481.140                   7.685         583.200            
       7.690         471.240                   7.690         585.600            
       7.695         473.220                   7.695         588.000            
       7.700         471.240                   7.700         592.800            
       7.705         471.240                   7.705         590.400            
       7.710         473.220                   7.710         595.200            
       7.715         469.260                   7.715         595.200            
       7.720         473.220                   7.720         600.000            
       7.725         477.500                   7.725         609.280            
       7.730         466.040                   7.730         606.720            
       7.735         464.130                   7.735         614.400            
       7.740         466.040                   7.740         622.080            
       7.745         456.490                   7.745         611.840            
       7.750         456.490                   7.750         614.400            
       7.755         450.760                   7.755         614.400            
       7.760         448.850                   7.760         616.960            
       7.765         450.760                   7.765         622.080            
       7.770         450.760                   7.770         627.200            
       7.775         446.940                   7.775         624.640            
       7.780         439.300                   7.780         624.640            
       7.785         433.570                   7.785         629.760            
       7.790         437.390                   7.790         629.760            
       7.795         429.750                   7.795         640.000            
       7.800         435.000                   7.800         644.980            
       7.805         424.560                   7.805         639.560            
       7.810         419.340                   7.810         642.270            
       7.815         414.120                   7.815         647.690            
       7.820         407.160                   7.820         644.980            
       7.825         403.680                   7.825         650.400            
       7.830         396.720                   7.830         647.690            
       7.835         394.980                   7.835         653.110            
       7.840         391.500                   7.840         655.820            
       7.845         389.760                   7.845         655.820            
       7.850         381.060                   7.850         661.240            
       7.855         381.060                   7.855         663.950            
       7.860         368.880                   7.860         672.080            
       7.865         368.880                   7.865         672.080            
       7.870         354.960                   7.870         677.500            
       7.875         360.000                   7.875         685.440            
       7.880         354.240                   7.880         679.680            
       7.885         347.040                   7.885         685.440            
       7.890         344.160                   7.890         688.320            
       7.895         334.080                   7.895         691.200            
       7.900         336.960                   7.900         699.840            
       7.905         329.760                   7.905         702.720            
       7.910         324.000                   7.910         702.720            
       7.915         316.800                   7.915         708.480            
       7.920         316.800                   7.920         705.600            
       7.925         306.720                   7.925         720.000            
       7.930         306.720                   7.930         705.600            
       7.935         296.640                   7.935         711.360            
       7.940         292.320                   7.940         711.360            
       7.945         289.440                   7.945         714.240            
       7.950         292.500                   7.950         720.590            
       7.955         284.310                   7.955         729.560            
       7.960         274.950                   7.960         714.610            
       7.965         277.290                   7.965         720.590            
       7.970         274.950                   7.970         720.590            
       7.975         271.440                   7.975         726.570            
       7.980         266.760                   7.980         729.560            
       7.985         271.440                   7.985         729.560            
       7.990         271.440                   7.990         735.540            
       7.995         264.420                   7.995         735.540            
       8.000         266.760                   8.000         735.540            
       8.005         264.420                   8.005         738.530            
       8.010         269.100                   8.010         744.510            
       8.015         266.760                   8.015         747.500            
       8.020         271.440                   8.020         741.520            
       8.025         279.850                   8.025         752.500            
       8.030         279.850                   8.030         743.470            
       8.035         271.150                   8.035         740.460            
       8.040         276.950                   8.040         740.460            
       8.045         276.950                   8.045         740.460            
       8.050         284.200                   8.050         737.450            
       8.055         290.000                   8.055         725.410            
       8.060         301.600                   8.060         722.400            
       8.065         298.700                   8.065         719.390            
       8.070         308.850                   8.070         707.350            
       8.075         319.000                   8.075         704.340            
       8.080         329.150                   8.080         695.310            
       8.085         342.200                   8.085         689.290            
       8.090         352.350                   8.090         674.240            
       8.095         362.500                   8.095         659.190            
       8.100         385.700                   8.100         652.500            
       8.105         393.680                   8.105         636.840            
       8.110         414.960                   8.110         615.960            
       8.115         430.920                   8.115         592.470            
       8.120         454.860                   8.120         576.810            
       8.125         473.480                   8.125         561.150            
       8.130         489.440                   8.130         519.390            
       8.135         508.060                   8.135         501.120            
       8.140         539.980                   8.140         475.020            
       8.145         553.280                   8.145         443.700            
       8.150         574.560                   8.150         417.600            
       8.155         606.480                   8.155         391.500            
       8.160         622.440                   8.160         352.350            
       8.165         646.380                   8.165         323.640            
       8.170         665.000                   8.170         292.320            
       8.175         695.200                   8.175         267.500            
       8.180         707.050                   8.180         226.840            
       8.185         726.800                   8.185         191.530            
       8.190         750.500                   8.190         161.570            
       8.195         774.200                   8.195         131.610            
       8.200         797.900                   8.200         112.350            
       8.205         809.750                   8.205          86.670            
       8.210         837.400                   8.210          69.550            
       8.215         861.100                   8.215          24.610            
       8.220         876.900                   8.220          11.770            
       8.225         896.650                   8.225           0.000            
       8.230         924.300                   8.230           0.000            
       8.235         944.050                   8.235           0.000            
       8.240         963.800                   8.240           0.000            
       8.245         987.500                   8.245           0.000            
       8.250        1012.500                   8.250           0.000            
       8.255        1030.500                   8.255           0.000            
       8.260        1048.500                   8.260           0.000            
       8.265        1071.000                   8.265           0.000            
       8.270        1080.000                   8.270           0.000            
       8.275        1102.500                   8.275           0.000            
       8.280        1107.000                   8.280           0.000            
       8.285        1116.000                   8.285           0.000            
       8.290        1116.000                   8.290           0.000            
       8.295        1116.000                   8.295           0.000            
       8.300        1125.000                   8.300           0.000            
       8.305        1125.000                   8.305           0.000            
       8.310        1120.500                   8.310           0.000            
       8.315        1116.000                   8.315           0.000            
       8.320        1107.000                   8.320           0.000            
       8.325        1102.500                   8.325           0.000            
       8.330        1084.860                   8.330           0.000            
       8.335        1076.040                   8.335           0.000            
       8.340        1067.220                   8.340           0.000            
       8.345        1053.990                   8.345           0.000            
       8.350        1040.760                   8.350           0.000            
       8.355        1031.940                   8.355           0.000            
       8.360        1018.710                   8.360           0.000            
       8.365        1009.890                   8.365           0.000            
       8.370        1005.480                   8.370           0.000            
       8.375         992.250                   8.375           0.000            
       8.380         979.020                   8.380           0.000            
       8.385         970.200                   8.385           0.000            
       8.390         961.380                   8.390           0.000            
       8.395         952.560                   8.395           0.000            
       8.400         960.000                   8.400           0.000            
       8.405         944.640                   8.405           0.000            
       8.410         940.800                   8.410           0.000            
       8.415         936.960                   8.415           0.000            
       8.420         925.440                   8.420           0.000            
       8.425         925.440                   8.425           0.000            
       8.430         929.280                   8.430           0.000            
       8.435         921.600                   8.435           0.000            
       8.440         921.600                   8.440           0.000            
       8.445         921.600                   8.445           0.000            
       8.450         925.440                   8.450           0.000            
       8.455         929.280                   8.455           0.000            
       8.460         929.280                   8.460           0.000            
       8.465         933.120                   8.465           0.000            
       8.470         936.960                   8.470           0.000            
       8.475         947.500                   8.475           0.000            
       8.480         939.920                   8.480           0.000            
       8.485         947.500                   8.485           0.000            
       8.490         943.710                   8.490           0.000            
       8.495         939.920                   8.495           0.000            
       8.500         936.130                   8.500           0.000            
       8.505         939.920                   8.505           0.000            
       8.510         947.500                   8.510           0.000            
       8.515         932.340                   8.515           0.000            
       8.520         939.920                   8.520           0.000            
